,기준일자,종목번호,종목시가,종목고가,종목저가,종목종가,거래량,거래금액_만원단위,평균가격
1728,201908,A096040,401.1904761904762,424.9047619047619,380.42857142857144,397.9047619047619,22417675.23809524,930696.9047619047,403.40146106608034
1729,201908,A096350,415.76190476190476,434.76190476190476,402.9047619047619,415.6666666666667,3775062.476190476,162922.52380952382,419.41795001906723
1730,201908,A096530,21500.0,22095.238095238095,20873.809523809523,21414.285714285714,117030.19047619047,250644.90476190476,21464.77299786387
1731,201908,A096610,5596.666666666667,5817.619047619048,5482.142857142857,5641.9047619047615,98228.28571428571,54735.57142857143,5669.983171544343
1732,201908,A096630,1360.4761904761904,1401.904761904762,1333.095238095238,1363.5714285714287,330449.5714285714,43864.23809523809,1366.5158906861643
1733,201908,A096760,5509.761904761905,5645.476190476191,5383.571428571428,5509.285714285715,209902.42857142858,113045.33333333333,5526.447517962394
1734,201908,A096770,160952.38095238095,163571.42857142858,158809.52380952382,161023.80952380953,206716.38095238095,3325954.1428571427,161216.60195647273
1735,201908,A097230,4568.333333333333,4677.142857142857,4467.857142857143,4571.190476190476,131548.7619047619,61143.42857142857,4576.965498851964
1736,201908,A097520,19850.0,20569.04761904762,19111.904761904763,19688.095238095237,530351.0,1058493.3333333333,19813.144268974967
1737,201908,A097780,786.952380952381,810.7619047619048,772.2380952380952,788.0952380952381,1049494.1904761905,81390.0,792.1230839166388
1738,201908,A097800,1430.7142857142858,1465.4761904761904,1375.2380952380952,1430.952380952381,422503.1904761905,59718.619047619046,1421.0924051022014
1739,201908,A097950,245261.90476190476,247785.7142857143,240738.09523809524,243476.19047619047,53429.142857142855,1292165.9047619049,243715.39825473464
1740,201908,A098120,2697.8571428571427,2844.7619047619046,2600.0,2705.2380952380954,374399.38095238095,104691.04761904762,2727.5586364540427
1741,201908,A098460,80800.0,82176.19047619047,79038.09523809524,80552.38095238095,48825.666666666664,386775.3333333333,80393.78156174802
1742,201908,A099190,25692.85714285714,26207.14285714286,25280.95238095238,25838.095238095237,66593.23809523809,173747.95238095237,25809.074498345602
1743,201908,A099220,1237.857142857143,1275.952380952381,1217.6190476190477,1247.3809523809523,340445.0,41999.28571428572,1246.5414876605744
1744,201908,A099410,2168.3333333333335,2221.190476190476,2104.0476190476193,2163.809523809524,176971.0,39268.0,2156.316668028835
1745,201908,A099440,2696.6666666666665,2806.6666666666665,2630.0,2702.3809523809523,460721.95238095237,125042.52380952382,2725.593320682057
1746,201908,A100120,25314.285714285714,25680.95238095238,24880.95238095238,25316.666666666668,42644.666666666664,106851.04761904762,25225.75593776778
1747,201908,A100130,1890.2380952380952,1937.3809523809523,1847.3809523809523,1888.3333333333333,374217.71428571426,71742.66666666667,1897.820104077273
1748,201908,A100220,7796.190476190476,7924.761904761905,7677.142857142857,7800.952380952381,20146.190476190477,15731.095238095239,7801.093941918685
1749,201908,A100590,7959.047619047619,8307.142857142857,7769.047619047619,7955.714285714285,476977.90476190473,409711.04761904763,8063.348842312151
1750,201908,A100660,6644.761904761905,6870.952380952381,6409.047619047619,6562.380952380952,1670481.7142857143,1144791.1904761905,6658.954163445638
1751,201908,A101160,6434.761904761905,6623.809523809524,6297.142857142857,6461.428571428572,233282.33333333334,151399.47619047618,6467.0091087018745
1752,201908,A101330,5010.476190476191,5114.523809523809,4836.190476190476,4960.952380952381,275509.4285714286,137139.04761904763,4965.166808712035
1753,201908,A101490,8974.285714285714,9343.809523809523,8633.333333333334,9019.047619047618,1952723.5714285714,1783028.5238095238,9026.341174306104
1754,201908,A102120,6093.809523809524,6334.761904761905,5960.0,6124.285714285715,275097.2380952381,172079.09523809524,6158.567412073314
1755,201908,A102280,1170.2380952380952,1210.2380952380952,1123.8095238095239,1160.4761904761904,16481859.0,2038481.142857143,1167.98824238526
1756,201908,A102460,13088.095238095239,13476.190476190477,12783.333333333334,13116.666666666666,31992.809523809523,40943.42857142857,13116.675112720473
1757,201908,A102710,20345.238095238095,20945.238095238095,19828.571428571428,20328.571428571428,325314.6666666667,670120.0476190476,20416.122901141
1758,201908,A102940,18404.761904761905,19702.380952380954,17538.095238095237,18445.238095238095,1213027.1904761905,2419117.380952381,18675.65768288424
1759,201908,A103140,21652.380952380954,21985.714285714286,21323.809523809523,21697.619047619046,87078.90476190476,188156.61904761905,21626.674110374664
1760,201908,A104040,1249.047619047619,1287.857142857143,1230.7142857142858,1257.3809523809523,248914.19047619047,31043.47619047619,1257.997074871788
1761,201908,A104480,2724.5238095238096,2808.809523809524,2659.7619047619046,2724.285714285714,1309028.9523809524,357414.8095238095,2738.4134283680337
1762,201908,A104830,25621.428571428572,26378.571428571428,25004.761904761905,25638.095238095237,278224.38095238095,722781.8571428572,25641.5846952637
1763,201908,A105560,39590.47619047619,39940.47619047619,39154.76190476191,39478.57142857143,1044381.380952381,4133898.904761905,39530.1439145241
1764,201908,A105840,4936.428571428572,5198.571428571428,4768.333333333333,5043.333333333333,1442769.0476190476,868253.1428571428,5000.444541774869
1765,201908,A106240,1395.952380952381,1472.857142857143,1364.2857142857142,1420.952380952381,134699.85714285713,19336.666666666668,1417.5985176775157
1766,201908,A108230,7969.523809523809,8220.0,7786.666666666667,7920.476190476191,361985.71428571426,292859.3333333333,7982.569682169958
1767,201908,A108320,34309.52380952381,34988.09523809524,33566.666666666664,34064.28571428572,117121.76190476191,397741.7619047619,34196.91217665848
1768,201908,A108490,11766.666666666666,12242.857142857143,11548.095238095239,11816.666666666666,95188.57142857143,114870.09523809524,11913.022525737313
1769,201908,A109820,2829.7619047619046,2923.095238095238,2717.3809523809523,2835.2380952380954,36015.666666666664,9891.761904761905,2794.395965330902
1770,201908,A109960,554.6190476190476,566.4285714285714,534.2380952380952,554.6666666666666,191859.57142857142,10481.57142857143,549.1811198023149
1771,201908,A111710,6869.523809523809,7270.952380952381,6711.428571428572,6943.333333333333,399756.7619047619,310988.8095238095,7021.392718523553
1772,201908,A111870,2602.1428571428573,2735.714285714286,2515.0,2594.0476190476193,2200194.8095238097,595236.0,2631.983727769601
1773,201908,A112040,26764.285714285714,27916.666666666668,26102.380952380954,26973.809523809523,143804.0,390197.14285714284,27056.613747335516
1774,201908,A112610,30330.95238095238,31083.333333333332,29704.761904761905,30295.238095238095,70036.14285714286,210290.2857142857,30417.04590216766
1775,201908,A114090,18721.428571428572,19080.95238095238,18526.190476190477,18835.714285714286,142366.7142857143,267269.09523809527,18827.838213413248
1776,201908,A114120,914.0952380952381,957.8571428571429,892.6666666666666,922.5238095238095,2051676.238095238,212576.19047619047,927.784034767958
1777,201908,A114450,4005.4761904761904,4166.428571428572,3910.2380952380954,4004.285714285714,347638.1904761905,145483.2380952381,4053.3870784740684
1778,201908,A115180,16185.714285714286,16709.52380952381,15750.0,16207.142857142857,34562.57142857143,55030.619047619046,16175.087483465652
1779,201908,A115390,13483.333333333334,13802.380952380952,13154.761904761905,13335.714285714286,144770.42857142858,186216.85714285713,13427.003608117246
1780,201908,A115440,7977.142857142857,8440.0,7793.333333333333,8103.809523809524,488292.7619047619,444394.04761904763,8147.799341847556
1781,201908,A115450,20742.85714285714,21350.0,19950.0,20661.904761904763,309371.8095238095,633286.1428571428,20660.233065574215
1782,201908,A115480,1995.2380952380952,2052.1428571428573,1960.4761904761904,2005.0,54353.76190476191,10606.142857142857,1999.8950048475895
1783,201908,A115500,3749.285714285714,3825.9523809523807,3679.5238095238096,3752.6190476190477,31101.285714285714,11573.285714285714,3747.5386538217626
1784,201908,A117670,6259.047619047619,6502.857142857143,6100.476190476191,6270.0,164589.2380952381,105069.14285714286,6287.940749007507
1785,201908,A118000,1940.4761904761904,2030.952380952381,1913.095238095238,1968.5714285714287,145195.38095238095,29363.761904761905,1969.259186703106
1786,201908,A118990,2864.0476190476193,3026.6666666666665,2791.6666666666665,2904.0476190476193,353515.4761904762,109850.19047619047,2919.041939818543
1787,201908,A119500,2594.0476190476193,2651.904761904762,2547.1428571428573,2596.190476190476,31031.52380952381,7909.714285714285,2587.951947087953
1788,201908,A119650,6001.428571428572,6202.380952380952,5902.380952380952,6041.428571428572,112356.09523809524,67755.47619047618,6064.6892027963695
1789,201908,A119860,21438.095238095237,22202.380952380954,20907.14285714286,21492.85714285714,82470.14285714286,177846.61904761905,21495.49464263772
1790,201908,A120110,39442.857142857145,40204.76190476191,38938.09523809524,39492.857142857145,88902.66666666667,349169.71428571426,39507.269946724155
1791,201908,A120240,13759.52380952381,14102.380952380952,13521.42857142857,13778.57142857143,128315.14285714286,178876.04761904763,13825.083314442474
1792,201908,A121800,7448.571428571428,7663.333333333333,7242.380952380952,7419.047619047619,897834.4285714285,671677.0476190476,7452.047163626914
1793,201908,A122310,16119.047619047618,16569.04761904762,15833.333333333334,16211.904761904761,31764.619047619046,51318.666666666664,16205.206942274532
1794,201908,A122350,2569.0476190476193,2602.1428571428573,2522.1428571428573,2571.6666666666665,79589.19047619047,20188.14285714286,2555.93158211719
1795,201908,A122870,22052.380952380954,22807.14285714286,21521.428571428572,22135.714285714286,244119.38095238095,539373.1428571428,22181.873712618344
1796,201908,A122990,15064.285714285714,15338.095238095239,14707.142857142857,14997.619047619048,392734.0,585817.1428571428,15021.238533379203
1797,201908,A123010,10027.142857142857,10877.619047619048,9474.285714285714,10320.47619047619,481510.71428571426,556287.5714285715,10282.871900203527
1798,201908,A123040,5244.047619047619,5632.857142857143,5080.0,5381.9047619047615,3487652.238095238,2000465.142857143,5389.683808081581
1799,201908,A123410,2339.5238095238096,2451.904761904762,2285.2380952380954,2368.809523809524,438732.04761904763,109387.71428571429,2369.230142103969
1800,201908,A123420,15502.380952380952,15942.857142857143,15161.904761904761,15535.714285714286,57798.42857142857,89313.04761904762,15536.327216140668
1801,201908,A123690,7900.952380952381,8303.809523809523,7698.0952380952385,7888.0952380952385,578403.9047619047,494362.5238095238,8000.5371926517055
1802,201908,A124500,4197.380952380952,4296.190476190476,4088.809523809524,4202.380952380952,78627.28571428571,32256.52380952381,4179.569011579811
1803,201908,A125210,8717.619047619048,8927.142857142857,8450.952380952382,8647.142857142857,128646.28571428571,110883.90476190476,8674.699313628531
1804,201908,A126560,3639.5238095238096,3708.5714285714284,3568.095238095238,3652.1428571428573,34890.333333333336,12695.142857142857,3646.4268741344713
1805,201908,A126640,1106.904761904762,1139.2857142857142,1079.047619047619,1102.142857142857,689265.4285714285,80274.23809523809,1110.7713694241145
1806,201908,A126700,7770.0,7965.238095238095,7627.619047619048,7795.714285714285,116645.0,89967.42857142857,7809.537461677105
1807,201908,A126870,4571.666666666667,4736.190476190476,4480.476190476191,4582.619047619048,359855.85714285716,165280.90476190476,4610.8698153057285
1808,201908,A126880,5023.809523809524,5205.476190476191,4879.285714285715,5020.952380952381,858447.9523809524,439934.95238095237,5046.975248949432
1809,201908,A127160,1181.4761904761904,1269.5238095238096,1123.3809523809523,1177.5714285714287,5045742.047619048,633778.9047619047,1199.6288509792075
1810,201908,A128940,279880.95238095237,285761.90476190473,275952.38095238095,280547.61904761905,42547.0,1189985.4761904762,281040.5227434742
1811,201908,A130500,2673.5714285714284,2746.904761904762,2605.9523809523807,2673.809523809524,106751.95238095238,28144.04761904762,2680.897518071257
1812,201908,A131090,1360.2380952380952,1390.952380952381,1315.7142857142858,1345.7142857142858,400039.5238095238,53649.90476190476,1351.1694335589114
1813,201908,A131370,3169.285714285714,3320.4761904761904,3055.4761904761904,3161.904761904762,1683492.9047619049,541219.2857142857,3187.583869774029
1814,201908,A131390,10000.0,10274.761904761905,9801.904761904761,10014.761904761905,130604.0,130569.80952380953,10030.417046293234
1815,201908,A131760,1032.904761904762,1059.5714285714287,1008.1904761904761,1038.8095238095239,351386.95238095237,35736.0,1034.4749807382495
1816,201908,A131970,43530.95238095238,45126.19047619047,42307.142857142855,43571.42857142857,126779.61904761905,554979.0476190476,43739.867997035944
1817,201908,A133750,1835.2380952380952,1894.2857142857142,1810.0,1844.7619047619048,163368.57142857142,30505.714285714286,1847.9497009295367
1818,201908,A133820,3046.190476190476,3142.8571428571427,2984.0476190476193,3060.714285714286,183266.04761904763,55241.52380952381,3067.422039867231
1819,201908,A136480,2614.0476190476193,2713.3333333333335,2574.7619047619046,2628.809523809524,1349715.619047619,375081.61904761905,2647.215500922629
1820,201908,A136510,7498.571428571428,7754.285714285715,7316.190476190476,7486.190476190476,96374.80952380953,75733.52380952382,7538.266586367557
1821,201908,A136540,12516.666666666666,12826.190476190477,12254.761904761905,12557.142857142857,84976.19047619047,106669.0,12553.132942662513
1822,201908,A137400,4974.761904761905,5225.952380952381,4874.047619047619,5053.571428571428,1037549.1428571428,558066.6666666666,5078.4213384284185
1823,201908,A137940,1420.7142857142858,1480.952380952381,1359.5238095238096,1391.904761904762,1057451.0,144329.7619047619,1410.5879124187604
1824,201908,A137950,3436.904761904762,3579.0476190476193,3339.5238095238096,3491.4285714285716,764834.380952381,353013.6666666667,3469.192804249891
1825,201908,A138080,59671.42857142857,61823.80952380953,57714.28571428572,59366.666666666664,620473.380952381,3701518.904761905,59737.478950354445
1826,201908,A138490,5434.285714285715,5543.333333333333,5295.238095238095,5380.952380952381,809896.2380952381,456806.09523809527,5412.166300636316
1827,201908,A138610,5831.9047619047615,6052.380952380952,5710.476190476191,5866.190476190476,69783.19047619047,40866.23809523809,5877.7118584228865
1828,201908,A139050,654.3809523809524,684.4285714285714,625.6190476190476,648.8571428571429,1078437.4285714286,65817.28571428571,652.0930915267605
1829,201908,A139130,6915.714285714285,6973.809523809524,6837.142857142857,6895.714285714285,708050.8571428572,490039.28571428574,6898.219224957213
1830,201908,A139480,113119.04761904762,115380.95238095238,111309.52380952382,113261.90476190476,224213.95238095237,2527609.476190476,113466.50337754862
1831,201908,A140410,107752.38095238095,111438.09523809524,103880.95238095238,107333.33333333333,148078.90476190476,1664218.4285714286,107446.25726539768
1832,201908,A141020,783.2380952380952,822.1904761904761,742.6190476190476,770.3809523809524,3434714.8095238097,259949.7142857143,780.5888913481004
1833,201908,A141070,1265.0,1302.857142857143,1213.5714285714287,1247.142857142857,902898.7619047619,122835.23809523809,1259.9375528672117
1834,201908,A141080,41600.0,43040.47619047619,40576.19047619047,41721.42857142857,77302.33333333333,322439.4761904762,41763.98287313249
1835,201908,A142280,6774.285714285715,6982.857142857143,6598.0952380952385,6745.238095238095,38249.47619047619,25733.380952380954,6766.723315448979
1836,201908,A142760,7219.047619047619,7544.285714285715,7011.9047619047615,7223.809523809524,182069.33333333334,133936.95238095237,7269.840023307809
1837,201908,A143160,18050.0,19178.571428571428,17254.761904761905,18323.809523809523,339752.0,601817.1904761905,18196.797031786828
1838,201908,A143540,1393.5714285714287,1431.904761904762,1352.857142857143,1390.7142857142858,463497.7619047619,64772.47619047619,1391.07693692646
1839,201908,A144510,28326.190476190477,29135.714285714286,27714.285714285714,28309.52380952381,58576.52380952381,165694.95238095237,28376.76646081373
1840,201908,A144620,1482.142857142857,1542.3809523809523,1454.7619047619048,1492.3809523809523,180310.33333333334,27597.95238095238,1496.1852343255134
1841,201908,A144960,14980.952380952382,15511.904761904761,14659.52380952381,15126.190476190477,65535.90476190476,103754.42857142857,15098.251159311003
1842,201908,A145020,361761.90476190473,371814.28571428574,353571.4285714286,362619.04761904763,11954.666666666666,434589.04761904763,361953.25334813714
1843,201908,A147760,4805.476190476191,4970.714285714285,4658.571428571428,4762.380952380952,440132.7619047619,217377.09523809524,4821.401321983821
1844,201908,A148150,32688.095238095237,33930.95238095238,31390.47619047619,32497.619047619046,207412.7142857143,680744.380952381,32578.3831260026
1845,201908,A150840,2614.0476190476193,2741.6666666666665,2513.3333333333335,2608.5714285714284,439544.38095238095,113778.90476190476,2618.0393660308896
1846,201908,A151860,3129.7619047619046,3193.3333333333335,3072.8571428571427,3131.190476190476,143634.7619047619,44411.09523809524,3133.111900634533
1847,201908,A153710,9033.809523809523,9293.809523809523,8738.57142857143,8910.952380952382,284750.90476190473,281978.8095238095,9048.270190985524
1848,201908,A159580,9681.42857142857,10007.619047619048,9347.142857142857,9647.142857142857,151920.66666666666,147341.85714285713,9658.665120848123
1849,201908,A160550,3606.4285714285716,3695.2380952380954,3536.190476190476,3611.4285714285716,109764.80952380953,39151.23809523809,3613.035180704623
1850,201908,A160600,10779.047619047618,11567.142857142857,10051.904761904761,10679.047619047618,4025126.6666666665,4187908.238095238,10808.928319035807
1851,201908,A160980,7303.809523809524,7544.285714285715,7156.190476190476,7388.571428571428,90999.52380952382,70207.66666666667,7376.368946565103
1852,201908,A161390,28523.809523809523,29107.14285714286,28276.190476190477,28742.85714285714,320682.4285714286,919221.7142857143,28726.45470906123
1853,201908,A161580,7998.571428571428,8218.57142857143,7748.571428571428,7943.333333333333,270342.95238095237,225562.85714285713,7984.38300003222
1854,201908,A161890,46378.57142857143,47150.0,45502.380952380954,46059.52380952381,337575.1904761905,1536475.857142857,46210.67999531128
1855,201908,A166090,12676.190476190477,12957.142857142857,12328.57142857143,12619.047619047618,248790.19047619047,312746.3333333333,12625.86144246373
1856,201908,A166480,8365.714285714286,8601.42857142857,8153.809523809524,8318.095238095239,58046.57142857143,47894.619047619046,8362.822691803283
1857,201908,A168330,4007.8571428571427,4211.9047619047615,3856.904761904762,3994.5238095238096,373352.61904761905,157928.2857142857,4035.120862282835
1858,201908,A170030,2800.4761904761904,2882.6190476190477,2747.3809523809523,2817.1428571428573,96355.47619047618,28246.761904761905,2813.3571824098362
1859,201908,A171010,7700.952380952381,8038.571428571428,7326.666666666667,7674.761904761905,1857160.619047619,1509839.857142857,7695.612348217696
1860,201908,A171090,8225.714285714286,8570.952380952382,8022.857142857143,8259.52380952381,496130.7619047619,428312.1904761905,8321.195719304882
1861,201908,A174880,2667.8571428571427,2829.285714285714,2570.714285714286,2666.4285714285716,1075461.8095238095,313307.28571428574,2692.974584881538
1862,201908,A174900,35654.76190476191,37119.04761904762,34776.19047619047,35664.28571428572,69517.28571428571,255884.0,35905.240217130435
1863,201908,A175250,23102.380952380954,24242.85714285714,22492.85714285714,23173.809523809523,73983.23809523809,166769.57142857142,23306.8243015802
1864,201908,A177350,2990.9523809523807,3122.3809523809523,2900.0,2998.3333333333335,321593.85714285716,108501.66666666667,3011.975521684273
1865,201908,A177830,3836.6666666666665,3960.2380952380954,3758.5714285714284,3863.3333333333335,52120.52380952381,19451.666666666668,3851.222034962003
1866,201908,A178320,23671.428571428572,24211.904761904763,23119.04761904762,23557.14285714286,438252.3333333333,1034708.5714285715,23680.757877847213
1867,201908,A178920,31054.761904761905,31926.190476190477,30461.904761904763,31095.238095238095,442100.90476190473,1390750.3333333333,31194.110498574606
1868,201908,A179290,4724.761904761905,4960.0,4572.142857142857,4693.571428571428,2827973.3333333335,1443791.761904762,4792.684605174108
1869,201908,A179900,21650.0,22426.190476190477,20878.571428571428,21623.809523809523,225494.80952380953,480627.1904761905,21665.45488263036
1870,201908,A180640,28942.85714285714,29621.428571428572,28533.333333333332,29150.0,502009.6666666667,1447278.5714285714,29086.897955763176
1871,201908,A18064K,36835.71428571428,38011.90476190476,35980.95238095238,36761.90476190476,23614.04761904762,89597.95238095238,36957.51320894088
1872,201908,A181710,60152.380952380954,61542.857142857145,59280.95238095238,60161.90476190476,94909.23809523809,575276.1428571428,60439.95896130049
1873,201908,A182360,2180.0,2240.9523809523807,2136.6666666666665,2173.5714285714284,242091.47619047618,53002.80952380953,2182.821645571946
1874,201908,A182400,10900.952380952382,11147.619047619048,10407.142857142857,10705.714285714286,159443.57142857142,175474.19047619047,10759.68508817507
1875,201908,A183490,47204.76190476191,49990.47619047619,45833.333333333336,47861.90476190476,79779.09523809524,390311.28571428574,47866.82191165073
1876,201908,A185490,8110.476190476191,8415.238095238095,7888.0952380952385,8121.9047619047615,54804.380952380954,43635.47619047619,8146.051360457573
1877,201908,A185750,81619.04761904762,82604.76190476191,80647.61904761905,81661.90476190476,19277.95238095238,156657.85714285713,81540.6329255692
1878,201908,A187420,5332.380952380952,5460.476190476191,5216.190476190476,5326.190476190476,83214.19047619047,43935.857142857145,5320.313027884925
1879,201908,A189300,24990.47619047619,25892.85714285714,24297.619047619046,25123.809523809523,114060.28571428571,293355.90476190473,25108.537190737767
1880,201908,A190510,38916.666666666664,40288.09523809524,37316.666666666664,38780.95238095238,48023.0,188182.14285714287,38803.15503087275
1881,201908,A191420,22628.571428571428,23366.666666666668,21700.0,22185.714285714286,148592.09523809524,381121.5714285714,22502.47021902999
1882,201908,A192080,55009.52380952381,56071.42857142857,54166.666666666664,55142.857142857145,56212.0,309302.8095238095,55142.78984987435
1883,201908,A192250,1264.047619047619,1295.952380952381,1237.3809523809523,1273.095238095238,1041492.380952381,131284.7142857143,1267.846696441454
1884,201908,A192440,54109.52380952381,55390.47619047619,53092.857142857145,54076.19047619047,46519.76190476191,251414.19047619047,54214.307124238185
1885,201908,A192650,6669.523809523809,6808.0952380952385,6477.142857142857,6628.0952380952385,298738.14285714284,199484.57142857142,6639.469153530438
1886,201908,A192820,80104.76190476191,81471.42857142857,77466.66666666667,78628.57142857143,203050.95238095237,1549899.4761904762,78980.5763950655
1887,201908,A193250,1680.952380952381,1754.047619047619,1630.7142857142858,1677.3809523809523,972173.5714285715,173455.33333333334,1689.2737146008647
1888,201908,A194700,19795.238095238095,20361.904761904763,19169.04761904762,19607.14285714286,79385.76190476191,154225.95238095237,19692.31829147419
1889,201908,A195440,337.57142857142856,367.23809523809524,316.04761904761904,337.5238095238095,15744761.285714285,582154.3333333334,343.51219463326663
1890,201908,A195500,7635.555555555556,8630.0,7104.444444444444,7454.444444444444,6699181.222222222,5577227.555555556,7977.940762910967
1891,201908,A195990,1288.095238095238,1368.095238095238,1208.0,1296.6666666666667,7259050.19047619,976651.5714285715,1293.2220496320947
1892,201908,A196170,25769.04761904762,27000.0,24900.0,25916.666666666668,288182.7619047619,794860.7619047619,25935.368651927376
1893,201908,A196450,558.0952380952381,580.7619047619048,546.952380952381,564.9047619047619,981796.6666666666,56344.09523809524,563.5842124101631
1894,201908,A196490,2392.3809523809523,2512.6190476190477,2301.904761904762,2416.190476190476,1044358.0476190476,233873.90476190476,2401.3500900529907
1895,201908,A198440,2748.095238095238,2918.3333333333335,2666.4285714285716,2769.0476190476193,7449065.142857143,2381944.380952381,2810.8041100590026
1896,201908,A200130,25590.47619047619,26278.571428571428,24890.47619047619,25530.95238095238,137370.09523809524,348879.38095238095,25566.75091032609
1897,201908,A200230,4607.857142857143,4794.761904761905,4485.476190476191,4624.761904761905,1375991.619047619,635971.1904761905,4633.420443066531
1898,201908,A200670,20423.809523809523,21069.04761904762,19928.571428571428,20485.714285714286,29557.285714285714,59342.619047619046,20480.790614276335
1899,201908,A200710,15697.619047619048,16230.952380952382,15297.619047619048,15740.47619047619,471279.71428571426,743836.7142857143,15798.415748733572
1900,201908,A200780,13054.761904761905,13369.047619047618,12733.333333333334,13054.761904761905,31114.809523809523,40043.19047619047,13047.525209600017
1901,201908,A201490,5436.9047619047615,5673.333333333333,5337.619047619048,5466.190476190476,746391.619047619,409696.71428571426,5506.995641747977
1902,201908,A203650,3487.6190476190477,3638.5714285714284,3352.6190476190477,3443.095238095238,1599635.2857142857,582310.1904761905,3507.305204407208
1903,201908,A203690,3876.6666666666665,4063.3333333333335,3781.190476190476,3876.190476190476,462528.4285714286,190408.04761904763,3925.474804623637
1904,201908,A204020,3932.3809523809523,4218.809523809524,3768.095238095238,3923.5714285714284,2447425.095238095,1067948.4761904762,4017.796273419356
1905,201908,A204320,33223.80952380953,33880.95238095238,32580.95238095238,33323.80952380953,381137.3333333333,1271475.238095238,33248.7077186908
1906,201908,A204840,1764.7619047619048,1818.8095238095239,1710.0,1761.6666666666667,188371.0,32804.19047619047,1759.7906527827568
1907,201908,A205100,2668.095238095238,2743.095238095238,2632.3809523809523,2683.5714285714284,174876.85714285713,46598.52380952381,2683.7962139028245
1908,201908,A205470,1394.047619047619,1456.6666666666667,1362.142857142857,1401.1904761904761,377780.0,54873.95238095238,1408.1155321941512
1909,201908,A205500,1381.1904761904761,1453.5714285714287,1313.8095238095239,1357.3809523809523,1696639.857142857,257876.95238095237,1377.5940304215487
1910,201908,A206560,6055.714285714285,6229.523809523809,5956.190476190476,6080.0,230485.85714285713,137491.14285714287,6102.673827789447
1911,201908,A206640,8696.190476190477,8908.095238095239,8564.761904761905,8735.238095238095,50284.80952380953,43293.47619047619,8736.483274734474
1912,201908,A206650,6193.333333333333,6339.523809523809,6056.666666666667,6211.428571428572,127036.04761904762,77279.0,6189.093303893906
1913,201908,A207760,8330.0,9058.095238095239,7871.9047619047615,8373.333333333334,10776300.19047619,9173442.38095238,8543.775243214093
1914,201908,A207940,275452.38095238095,282785.71428571426,269761.90476190473,275214.28571428574,181464.04761904763,5011232.238095238,276455.6865608574
1915,201908,A208140,2383.5714285714284,2479.285714285714,2326.6666666666665,2399.7619047619046,897304.1428571428,233133.14285714287,2402.826352663772
1916,201908,A208340,33019.04761904762,34766.666666666664,31988.095238095237,33128.57142857143,142730.42857142858,492586.85714285716,33351.66256495161
1917,201908,A208350,1321.1904761904761,1360.2380952380952,1287.3809523809523,1315.0,434880.0,57954.80952380953,1324.346586362537
1918,201908,A208370,1726.6666666666667,1846.6666666666667,1648.3333333333333,1780.7142857142858,418510.3333333333,75526.76190476191,1828.8051590139462
1919,201908,A213420,17864.285714285714,18440.47619047619,17347.619047619046,17919.04761904762,416758.5238095238,756099.2857142857,17948.50930778657
1920,201908,A214150,13683.333333333334,14197.619047619048,13107.142857142857,13552.380952380952,780216.619047619,1079440.5238095238,13624.473086627195
1921,201908,A214180,17447.619047619046,17845.238095238095,17104.761904761905,17392.85714285714,92401.38095238095,161909.2857142857,17457.729537162413
1922,201908,A214270,1302.6190476190477,1358.095238095238,1262.4761904761904,1298.8095238095239,3885742.619047619,540222.0952380953,1314.1494478163836
1923,201908,A214310,887.3333333333334,922.0,859.1428571428571,889.6666666666666,1130281.142857143,101102.38095238095,890.6235734436211
1924,201908,A214330,3749.0476190476193,3881.4285714285716,3667.8571428571427,3752.6190476190477,89885.42857142857,33901.23809523809,3756.264746250665
1925,201908,A214420,8975.238095238095,9369.047619047618,8793.333333333334,8961.904761904761,317036.90476190473,301231.7619047619,9093.770784327791
1926,201908,A214430,18026.190476190477,18407.14285714286,17723.809523809523,17983.333333333332,48559.23809523809,87473.95238095238,18033.02953891946
1927,201908,A214450,34335.71428571428,35026.19047619047,33433.333333333336,34252.380952380954,42204.52380952381,143030.52380952382,34146.46591396386
1928,201908,A214680,1571.904761904762,1626.6666666666667,1542.3809523809523,1578.3333333333333,873659.5714285715,137029.66666666666,1584.0930111547952
1929,201908,A214870,9184.285714285714,9559.52380952381,8865.238095238095,9286.190476190477,546208.1428571428,509365.8095238095,9198.586302309554
1930,201908,A215090,2307.8571428571427,2463.5714285714284,2185.714285714286,2411.190476190476,2316859.095238095,588655.7619047619,2438.3162278953587
1931,201908,A215100,5211.428571428572,5441.9047619047615,5080.952380952381,5218.809523809524,2992420.1904761903,1668576.9523809524,5285.749333463679
1932,201908,A215360,18792.85714285714,19457.14285714286,18411.904761904763,18964.285714285714,84910.14285714286,164103.04761904763,19002.05101665661
1933,201908,A215380,4649.047619047619,4786.666666666667,4494.761904761905,5036.666666666667,88606.95238095238,49189.71428571428,5388.885651034542
1934,201908,A215480,1159.3333333333333,1211.904761904762,1123.095238095238,1153.5714285714287,4342444.666666667,537896.380952381,1170.4477131639462
1935,201908,A215600,16490.47619047619,17100.0,15752.380952380952,16209.52380952381,11904472.238095239,16344375.38095238,16340.79617675889
1936,201908,A215790,3841.6666666666665,3985.714285714286,3764.285714285714,3885.4761904761904,38693.09523809524,14712.57142857143,3868.216016250328
1937,201908,A217330,8710.952380952382,8959.52380952381,8426.666666666666,8693.333333333334,18835.95238095238,16312.714285714286,8638.367901710662
